Id,Price
1794,163325.10804705106
1795,136057.05082205075
1796,144868.21449154482
1797,122370.65289515315
1798,126192.75612755827
1799,115055.60679782173
1800,131262.62299850717
1801,121540.29727374643
1802,140617.2738984734
1803,152669.76679652045
1804,131460.50965568225
1805,139623.65720638464
1806,125255.35903104153
1807,150134.92599253167
1808,128116.70680819557
1809,127173.41841684812
1810,147399.88740354005
1811,92193.5628976792
1812,100390.13865479037
1813,127193.89491510615
1814,94636.83393204048
1815,49782.09745070909
1816,99998.79322008473
1817,116856.44835544078
1818,162813.7269928671
1819,132231.78522200815
1820,55381.87879983483
1821,115600.17717211133
1822,153462.5499774123
1823,41886.44257566474
1824,141964.6751936253
1825,143482.67366625447
1826,102047.13318141084
1827,105943.51284455243
1828,137657.16218197742
1829,135080.67266598452
1830,141741.7286538023
1831,152381.0910491393
1832,89472.42548223979
1833,151683.72945264835
1834,121640.6885504552
1835,124359.07927932215
1836,125081.11789473624
1837,86488.72112235875
1838,117321.8744176823
1839,99536.29425828006
1840,163348.7958174778
1841,135489.13966587314
1842,90141.72186967159
1843,134762.03289163677
1844,150370.4189738526
1845,149002.0783236289
1846,152601.26777144638
1847,172116.23803230573
1848,47343.073574276365
1849,123515.01254066706
1850,119465.7063252278
1851,144657.62852248756
1852,129130.77986713796
1853,126551.1904413689
1854,167946.742205327
1855,148106.40229974195
1856,223979.59714101444
1857,147998.61098320445
1858,139161.3399055794
1859,122154.99467957436
1860,150165.62138225057
1861,121801.92448022164
1862,308418.0343556611
1863,296956.73689405364
1864,296990.8693694233
1865,357916.49055412377
1866,338502.9887962267
1867,237406.2065367797
1868,281154.1800825189
1869,205277.03465433323
1870,234057.83357555844
1871,268611.57160299725
1872,175594.18545397787
1873,238456.24407794754
1874,143233.14824040697
1875,192872.56994220524
1876,198757.37266115187
1877,210896.15238321584
1878,207442.12252463814
1879,135937.32914290883
1880,135334.40171057286
1881,243148.24550009257
1882,247179.59129219165
1883,190628.94523009274
1884,202992.8666501342
1885,242448.6265647891
1886,285696.59612437757
1887,213192.33748138402
1888,271024.25044552464
1889,171999.2967127986
1890,119189.47684427169
1891,136535.14324310617
1892,104737.68900813535
1893,125715.5804336732
1894,126356.77262602936
1895,135435.86641680935
1896,126067.34740474877
1897,120243.77658532394
1898,113804.81385890531
1899,157924.13350701248
1900,164047.8583578294
1901,182880.68086491319
1902,151761.57049859455
1903,231960.6921582068
1904,146183.5791858123
1905,191840.18785538306
1906,154676.03155443148
1907,200702.99179496363
1908,118097.95228070447
1909,143030.43713646516
1910,126320.84428050689
1911,213604.14311624487
1912,292256.96819366084
1913,153137.28641128755
1914,58290.94139618789
1915,326200.86140056397
1916,60678.97366434822
1917,256211.1623182046
1918,142571.07612285833
1919,164818.4371158713
1920,148458.0154183915
1921,385979.24064363295
1922,323452.4987890533
1923,224048.9604021745
1924,219916.5529247918
1925,215386.4451358393
1926,365014.880778085
1927,132338.06529685532
1928,163232.3993236241
1929,121304.28481313561
1930,130901.97563877286
1931,138066.89690663008
1932,131584.54767833088
1933,195081.8484117653
1934,179557.2418292476
1935,174012.80323245988
1936,197300.30549032483
1937,178333.96650909586
1938,172012.50769336798
1939,249985.56714739537
1940,187778.95405741013
1941,169746.8355739865
1942,178511.7268853626
1943,214192.16720896983
1944,350686.21588306705
1945,379576.8863429094
1946,136345.58665282128
1947,281025.2010924689
1948,169042.47532018664
1949,241578.08800547512
1950,186314.1722160586
1951,255538.2848279649
1952,214426.84238948292
1953,168972.60121578423
1954,191377.56109284918
1955,132940.40187547498
1956,281972.5301087693
1957,156316.2942460341
1958,288362.18097099965
1959,144775.36666184812
1960,107426.26472339683
1961,127124.95871735181
1962,94748.10245291755
1963,105114.84614587759
1964,101016.4604950342
1965,139617.37084820017
1966,144652.33348242065
1967,300917.3085250872
1968,403385.50781205413
1969,379972.5750682539
1970,401169.8724705983
1971,440222.3866436024
1972,364642.9182402559
1973,293079.26918701007
1974,339899.0744396094
1975,462863.46423320245
1976,280967.229718095
1977,347318.8273075776
1978,345924.7579083783
1979,324158.6865547027
1980,193095.09999523952
1981,341291.0704061893
1982,225075.9191428657
1983,208657.10351865544
1984,173355.4801170275
1985,224957.82068880327
1986,212900.32208257035
1987,192698.42899296148
1988,176856.53368786135
1989,197690.8920881876
1990,217107.78748965866
1991,238509.13236707562
1992,210798.57641881835
1993,173238.3494260482
1994,231068.67511333048
1995,184029.97901624985
1996,262435.5761930077
1997,323914.91352385504
1998,309130.46690056927
1999,276500.5350649081
2000,303555.09632109536
2001,289262.8728403305
2002,246852.74398106636
2003,244356.391074007
2004,282275.9123209529
2005,227406.04031096405
2006,229106.51760086662
2007,242081.65809255547
2008,220828.5169211226
2009,202702.32601474616
2010,193834.06274086883
2011,146312.1983305311
2012,178457.59895554854
2013,186514.0307332517
2014,187316.75136159523
2015,207017.72346991545
2016,199095.1014812612
2017,197905.6292321891
2018,119399.13107821131
2019,132896.28123386987
2020,92054.46934341859
2021,109474.89623292108
2022,183876.4596628607
2023,138376.05132401423
2024,272697.58765307005
2025,341466.18528841855
2026,170286.31537851205
2027,158489.8236083759
2028,152288.3673437456
2029,169975.03452399847
2030,263967.0423022283
2031,237466.6208595466
2032,264780.8428394663
2033,251557.45294394362
2034,173454.85716782612
2035,215353.22767964765
2036,192261.48895584693
2037,197861.43766715622
2038,300905.9595424705
2039,232550.88888790616
2040,325602.79776002537
2041,281844.6676346863
2042,202402.53891123188
2043,168569.00568834067
2044,172914.53943926308
2045,204827.7029763617
2046,137503.7400810601
2047,138616.68235382417
2048,142764.5938678542
2049,136588.35559246977
2050,175179.09070722724
2051,108826.32024842309
2052,130144.36945007413
2053,146724.3012709351
2054,85309.71599018967
2055,164109.71124519204
2056,144947.32465776987
2057,113852.0691996987
2058,218572.67844857485
2059,132714.44883461916
2060,167702.05278157283
2061,170779.08572442926
2062,127634.96218081104
2063,117080.73283292078
2064,137830.14061443924
2065,121730.43122353035
2066,169588.80784225906
2067,128131.9145991322
2068,137909.67198094493
2069,82261.29452980692
2070,110210.41582113123
2071,96542.05243138604
2072,128260.02283596987
2073,132201.54046910536
2074,178273.46827266325
2075,157516.49813006353
2076,124199.30597285635
2077,152603.57681620144
2078,128280.44056381131
2079,131884.38624630097
2080,112831.2491732782
2081,126615.59075954626
2082,126270.50661322851
2083,149761.34627736112
2084,110320.3409998207
2085,112085.87024314527
2086,128593.48925207261
2087,117432.71272419163
2088,94469.10107027876
2089,83248.65196078425
2090,128735.64096832996
2091,107211.67609656486
2092,128643.22067824172
2093,130727.89769256217
2094,131009.78057905794
2095,145921.72610849552
2096,85326.35550429966
2097,97143.52984539278
2098,147305.65661861998
2099,53329.88469292669
2100,80499.59714991623
2101,114765.96547798128
2102,129593.35036814562
2103,100426.47130100688
2104,135718.6462017893
2105,135793.1009794915
2106,50422.64924308902
2107,212101.2516956265
2108,115471.64557209206
2109,109880.25113837715
2110,130202.24002489343
2111,143573.62291400007
2112,138853.70946947788
2113,115952.7785133723
2114,117549.03713140049
2115,159041.92885411056
2116,124659.1690543505
2117,147948.9631706225
2118,129704.05041777442
2119,108283.87169691714
2120,112309.64706328278
2121,90669.75870588655
2122,109573.73821965631
2123,91370.57190053254
2124,179411.7603904403
2125,126282.60213944904
2126,159558.82188339715
2127,159363.45469660335
2128,137582.93864042326
2129,91838.64931975643
2130,137946.83963686298
2131,148343.2939592879
2132,110007.28647571475
2133,129654.7633973067
2134,124755.1918468349
2135,97296.665583294
2136,71429.71700447214
2137,111271.72783724632
2138,128103.35587985704
2139,150649.92290471014
2140,139394.8470027049
2141,159654.57104099527
2142,127247.20250959293
2143,146810.53035451495
2144,116528.59161067478
2145,139347.3913968071
2146,171096.33272301476
2147,150611.30173303615
2148,132726.6292956817
2149,144687.02264279107
2150,230100.88069814246
2151,130360.72863247033
2152,175472.283413735
2153,172880.148369199
2154,103128.56213965834
2155,139465.4190959455
2156,256618.43207173626
2157,234521.22508466663
2158,244973.44396790292
2159,218159.41639384694
2160,185969.1693975467
2161,239017.46694640536
2162,383353.1282013513
2163,343518.9346504378
2164,258170.562979454
2165,198688.36954922162
2166,155863.90600163693
2167,220487.77277531254
2168,190667.01491414415
2169,197152.57178554617
2170,215505.26403493472
2171,152927.54014007255
2172,137640.4765115957
2173,170475.6234479426
2174,224909.63132896327
2175,286375.6413543882
2176,311197.6956789572
2177,245749.5918917657
2178,213097.41358815657
2179,140289.63081340163
2180,219940.60901705566
2181,191315.1479960388
2182,221990.5879345752
2183,191142.89341908865
2184,126084.27781356161
2185,121078.14111158432
2186,147659.52130004103
2187,157564.25338171664
2188,159564.795139878
2189,271415.9925728714
2190,75184.27329919842
2191,75715.24355527421
2192,90000.83651249608
2193,118887.03503886357
2194,107249.55871797731
2195,105943.5589354886
2196,103159.90832320451
2197,110455.41000581298
2198,157860.93905746963
2199,183943.46060132998
2200,144501.63399147164
2201,151573.16053431015
2202,197363.61211501402
2203,155383.9677483929
2204,177009.09566566968
2205,120633.21191568556
2206,146017.08189611466
2207,213751.3053185026
2208,249401.19524613937
2209,216259.78244685754
2210,128247.53522258694
2211,124383.4649556457
2212,120696.02410366613
2213,106764.39283949281
2214,148001.985901278
2215,106359.41353557871
2216,145599.5369632986
2217,65693.03525731404
2218,75029.00835472574
2219,70815.99074030595
2220,52101.09517638644
2221,329898.7711539283
2222,278501.7499172769
2223,277705.4172257156
2224,219405.2180670126
2225,132414.252205709
2226,186137.5492953483
2227,201290.76007422362
2228,284936.1481356415
2229,244658.94465848978
2230,152625.10905968412
2231,224040.41594641889
2232,181945.094402026
2233,181032.0416504226
2234,250505.6747024411
2235,225796.47682295498
2236,249938.19661419268
2237,315037.61404016963
2238,211647.9489343243
2239,111732.30991301898
2240,156677.15701301323
2241,143191.74753830332
2242,126044.16171771125
2243,124844.70898957876
2244,101852.70967440977
2245,108723.01604192972
2246,143275.25232526072
2247,125071.67191536185
2248,129674.93077922388
2249,123915.57837448889
2250,131993.5068134426
2251,116085.20327569335
2252,177069.91244955483
2253,164567.92163328637
2254,181487.12689763278
2255,188330.28999290834
2256,178563.66431988712
2257,203584.8268732283
2258,157653.85969634278
2259,175819.26309481158
2260,154215.10653479648
2261,202423.401624727
2262,217135.30940592306
2263,355816.9155303683
2264,408319.43491842505
2265,161183.91370265788
2266,290477.27002202254
2267,338115.57535011123
2268,392656.4753215255
2269,155435.40810628553
2270,189632.8240546692
2271,222812.71664681568
2272,200010.62212973717
2273,163037.96987633218
2274,179213.07401140034
2275,148049.52123838538
2276,188810.03028698463
2277,176188.6282466546
2278,152499.44563838176
2279,130150.7882275276
2280,111220.0198775379
2281,165047.34151718928
2282,179782.37582787126
2283,107479.0937709194
2284,118703.06101911483
2285,143450.39571263167
2286,122151.31685373661
2287,368005.72510803
2288,281963.41452670284
2289,353625.8651989123
2290,419979.3457454948
2291,347912.130083544
2292,416389.8674609612
2293,449831.25550671783
2294,388422.8837307544
2295,440145.21388645325
2296,268463.96198882535
2297,365484.62662427896
2298,346739.11720565625
2299,353828.0835647928
2300,324275.2586320658
2301,321601.672224668
2302,250583.02039011772
2303,248815.45804358015
2304,256779.6208922526
2305,200775.77446285606
2306,193622.2581753917
2307,199019.9738428414
2308,218549.4719705301
2309,287053.8450354008
2310,220353.67755848172
2311,202635.38747792723
2312,176936.27819542485
2313,173279.64089618917
2314,176889.00962956902
2315,184316.0321163807
2316,199995.7145679339
2317,186069.03537597368
2318,179065.07968871048
2319,186013.93717270956
2320,193442.8443044255
2321,246249.76443364337
2322,186147.8660436941
2323,197851.67463049985
2324,186702.716164313
2325,214211.01139319147
2326,180172.160314982
2327,208309.6085888673
2328,228858.31013058283
2329,188048.0071000348
2330,179251.725109223
2331,329546.77831742214
2332,380344.50070622284
2333,322807.25844839524
2334,275600.13735411945
2335,280821.3932843808
2336,307992.50913087244
2337,207579.15187247354
2338,268851.9587505162
2339,220390.95527996804
2340,367559.1164430295
2341,214396.2079922615
2342,234425.62578090956
2343,227151.5122668887
2344,231313.79664418322
2345,231745.90999629194
2346,217099.4907552302
2347,202394.22625946312
2348,238467.53643424693
2349,183857.36994220634
2350,301539.5820888892
2351,259334.72496430064
2352,241050.86018653336
2353,242109.07112408377
2354,151762.10244698176
2355,159073.24323848877
2356,154874.90232410532
2357,193210.1521181062
2358,200676.08309672747
2359,127651.44932926752
2360,117960.46417982808
2361,145163.69206034063
2362,250255.08120504778
2363,147259.28063979305
2364,168118.00834492882
2365,209654.40251049752
2366,197084.72277549436
2367,219553.59518503718
2368,212051.9701245821
2369,220361.48970173416
2370,171442.40115152826
2371,165646.6703968725
2372,185937.66864186042
2373,282309.3445635588
2374,290685.0519717844
2375,253194.2240924256
2376,289149.9668362049
2377,321149.90280871175
2378,145920.7111710208
2379,201828.13147426076
2380,140588.0672308758
2381,163026.93284578927
2382,203825.3684246315
2383,200076.49234863702
2384,240446.08620962538
2385,163191.10684349723
2386,134281.91512396306
2387,132535.70347530686
2388,107543.64753805689
2389,127029.57119424068
2390,152806.92887338076
2391,147914.4312386763
2392,112262.9996128977
2393,166451.9673166018
2394,151068.17964098306
2395,204970.63230739607
2396,144696.7599826737
2397,206747.08883196674
2398,132218.57266312218
2399,63608.80644401368
2400,63707.960261709246
2401,118318.95328784909
2402,137634.013181064
2403,139460.4350606534
2404,149729.91784611513
2405,154658.1160251101
2406,141458.22953284474
2407,128586.06819379897
2408,142706.8732241678
2409,121733.36364077998
2410,173852.28698461328
2411,118322.42250176876
2412,155962.0985682292
2413,127392.59018826357
2414,156743.2128095257
2415,133612.6230684191
2416,130182.7674477812
2417,138467.80700257028
2418,134908.01599775645
2419,122459.49550077887
2420,128257.0661192495
2421,149296.77588892184
2422,113538.94893750572
2423,129759.20859051096
2424,149861.43032268793
2425,207561.96676971746
2426,134358.74229487526
2427,135867.22267935346
2428,182610.93690993366
2429,109172.61247560303
2430,134063.4764282926
2431,112967.95305841058
2432,148467.64179764054
2433,150310.37120649766
2434,140506.81164913124
2435,159937.2898975317
2436,110011.39121131078
2437,99856.49524146339
2438,115239.25429962533
2439,100520.57185684485
2440,123554.07848239919
2441,97577.31503743381
2442,97528.4401798562
2443,132718.92364443283
2444,125006.04679640598
2445,84425.83978510382
2446,132328.30816470622
2447,197239.70305587072
2448,143074.27225412146
2449,114773.20508582986
2450,150970.09754121013
2451,124538.2908962477
2452,206251.7130362185
2453,95193.11092706492
2454,118444.55858684506
2455,123762.34345009614
2456,130794.19161830642
2457,128840.07441689845
2458,136581.5809678732
2459,107894.6080508839
2460,152713.51684438335
2461,126522.16290922553
2462,133663.23869999326
2463,128552.4491292534
2464,174236.89630038766
2465,136701.96881108548
2466,113226.54090492886
2467,146047.41238599803
2468,85662.82958332862
2469,81537.20915057784
2470,190763.29600049168
2471,216443.89546998986
2472,170973.1834616755
2473,107498.68526352441
2474,78328.36663104716
2475,213503.85934586104
2476,104542.54439539634
2477,112348.79925679207
2478,148142.70867979908
2479,102996.02755199783
2480,152942.40003000668
2481,126046.40293116817
2482,119251.50420561478
2483,109035.91040339673
2484,125431.22818181291
2485,126231.36171808555
2486,145981.27112034004
2487,193310.91831700655
2488,166623.54929551698
2489,158774.61289752493
2490,144645.98202896176
2491,93390.84679515804
2492,187593.21534884602
2493,150071.08015797802
2494,152627.2898790896
2495,80128.19531906767
2496,218577.72730712005
2497,150354.26039689273
2498,114895.52730278658
2499,81920.31708671233
2500,120162.65888281047
2501,137879.55595107214
2502,141121.98605716947
2503,97276.87778959185
2504,163246.75570215128
2505,226532.04794932017
2506,254509.88204025445
2507,289623.9241457274
2508,252842.47221965058
2509,224330.04899439408
2510,219179.62443546805
2511,176321.96541134105
2512,213026.33862387142
2513,216627.7030706613
2514,259364.3463238913
2515,149432.24312658224
2516,171744.38242564
2517,145197.2011792808
2518,157289.26332563968
2519,236402.74370576188
2520,219665.6199171788
2521,189066.55606654857
2522,222506.256808666
2523,113335.25447100379
2524,142821.57329196722
2525,144790.8155370744
2526,140508.23461646595
2527,121737.23858718433
2528,131599.97481905392
2529,153018.1418147052
2530,125975.95956191933
2531,253776.1629013477
2532,223001.14293320925
2533,203890.02230618458
2534,238330.39657311194
2535,275463.2779967465
2536,230211.40312245995
2537,251436.08551045562
2538,186966.82445640556
2539,188181.18428979316
2540,184174.42987677176
2541,186045.70129560956
2542,165411.1105464953
2543,125708.4222866431
2544,117109.57338334547
2545,132936.8025290306
2546,126424.05611190584
2547,146716.67847603795
2548,163599.76947802346
2549,160683.382308758
2550,412759.12778852996
2551,145400.00507395455
2552,126082.68953811345
2553,70581.95865419741
2554,99315.21419070478
2555,112708.69897325509
2556,95930.90357405324
2557,110380.76831803903
2558,166996.73380492316
2559,141324.67532853596
2560,156145.562968898
2561,159657.70877381013
2562,153384.05978474
2563,153733.45583609393
2564,203725.6413952493
2565,153066.00562830621
2566,156987.73515257923
2567,134935.0600973859
2568,197901.95640905286
2569,201338.3389277584
2570,123464.65806428573
2571,181410.62841600715
2572,168666.28308202696
2573,211043.23078896047
2574,322461.3127690548
2575,134396.7919283089
2576,123334.06089569474
2577,159702.9284876481
2578,80538.36555615164
2579,53536.33073917475
2580,104621.85531743872
2581,122260.88214133677
2582,113171.72768328605
2583,279568.2502205679
2584,161603.95824196568
2585,192716.02113856547
2586,214185.37312688786
2587,203935.13144275802
2588,141003.8992233818
2589,150721.1542312679
2590,211054.09572219872
2591,217658.4483278385
2592,214279.31379051082
2593,257797.32785971725
2594,177663.77807755402
2595,208213.49264007318
2596,297532.15246307757
2597,192930.15572696363
2598,284543.89764695056
2599,328220.9311329815
2600,179228.03140385612
2601,144951.94572591616
2602,79846.93497822763
2603,92981.92307907935
2604,90447.27714977748
2605,75300.60328533329
2606,144140.91604281377
2607,205212.4608722023
2608,197955.71675136595
2609,164557.50470331468
2610,114323.18651778103
2611,127971.5207986539
2612,157187.9385738697
2613,132429.8728705625
2614,120625.70303310538
2615,157210.00419966405
2616,152753.48104250172
2617,182050.4816087893
2618,203348.56632888815
2619,198497.0475275178
2620,190670.51455266087
2621,176429.58350958355
2622,178768.6507573854
2623,238600.0481125544
2624,290479.80094254675
2625,280645.6371770867
2626,169628.63400671465
2627,170950.50342681143
2628,449063.9523211132
2629,472269.53582141915
2630,365306.4828069531
2631,440380.57880034525
2632,388954.87931081525
2633,300582.8593711063
2634,399854.0632202716
2635,155700.83120210975
2636,177489.3125036249
2637,194965.74874981976
2638,258972.5078418904
2639,185280.2593246995
2640,154374.77569721016
2641,103042.3729550761
2642,182867.15828833156
2643,104039.76544733768
2644,120778.80816505547
2645,107327.30961725913
2646,94193.89137512809
2647,106399.54427128567
2648,140957.18174767162
2649,148983.1932808182
2650,136012.65242210065
2651,139609.56320458555
2652,398865.3094061939
2653,256713.87096573552
2654,265745.5277378409
2655,383497.0364654418
2656,335929.80830482685
2657,347492.0163089915
2658,299738.1140004812
2659,328462.73349862976
2660,365817.1747081072
2661,346962.1227254735
2662,354651.28947110137
2663,283727.5051701044
2664,282899.8725093823
2665,329645.37904377514
2666,283465.147979093
2667,175477.77931560145
2668,185900.96971196594
2669,183311.31900108504
2670,287027.34431133606
2671,193394.6515148217
2672,192653.7360755851
2673,199220.48886500797
2674,200407.37890439277
2675,182836.91829417544
2676,192568.02292387933
2677,197760.00518506934
2678,253836.3445754868
2679,285577.5939066059
2680,290470.25999844185
2681,385944.50838110544
2682,322798.21507826995
2683,469372.3153740878
2684,325801.67917265766
2685,333601.5115336408
2686,242316.98812482465
2687,297810.4049421057
2688,220901.89470251725
2689,212272.66466518506
2690,391567.5171910827
2691,186182.09414299176
2692,149591.86736536314
2693,202315.7619503737
2694,146624.02674900167
2695,198127.16087587312
2696,188866.27867408842
2697,181947.96875916063
2698,202091.22802478963
2699,172039.48915151265
2700,150790.0440962509
2701,146095.25123385902
2702,110338.37141291788
2703,130125.20862699897
2704,144959.53877837796
2705,115063.79827848985
2706,107772.87940443266
2707,119026.25854363857
2708,133625.33048823287
2709,111425.17296523093
2710,131454.56411480968
2711,291390.18395549076
2712,364711.48889255396
2713,167456.3112789143
2714,147455.97859438913
2715,165562.60521806666
2716,149006.40248173664
2717,191554.22867660952
2718,218500.24221101063
2719,143933.35736145783
2720,171888.91026552187
2721,128979.9088512681
2722,154431.09725441798
2723,146410.79400136266
2724,124422.47554461367
2725,131187.9048678694
2726,137740.93066900544
2727,167011.66259104508
2728,183471.36923602977
2729,147807.49535388176
2730,141456.3630746439
2731,136547.3332196882
2732,133024.60145432432
2733,158311.4057762382
2734,134410.82945376937
2735,133344.2750980146
